City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Gladstone,AU,2023-01-10 21:39:48,-23.85,151.25,75.78,78,75,10.36
295,Pak Phanang,TH,2023-01-10 21:39:49,8.3511,100.202,75.96,88,100,1.97
296,San Quintin,MX,2023-01-10 21:39:49,30.4833,-115.95,63.93,71,33,10.98
297,Boldumsaz,TM,2023-01-10 21:39:49,42.1282,59.671,3.25,57,0,7.43
298,Clyde River,CA,2023-01-10 21:39:49,70.4692,-68.5914,-23.57,76,0,5.75
299,Polunochnoye,RU,2023-01-10 21:39:50,60.8697,60.4153,3.96,65,100,8.41
300,Lagoa,PT,2023-01-10 21:39:50,39.05,-27.9833,59.14,62,75,7.58
301,Povenets,RU,2023-01-10 21:39:50,62.8487,34.8262,21.88,92,100,13.8
302,Shingu,JP,2023-01-10 21:39:51,33.7333,135.9833,36.82,49,68,5.26
303,Yingcheng,CN,2023-01-10 21:39:51,30.95,113.55,42.98,76,0,4.56
304,Matara,LK,2023-01-10 21:39:51,5.9485,80.5353,71.38,90,14,6.31
305,Zavodskoy,RU,2023-01-10 21:39:51,43.4597,132.2922,4.59,85,69,2.24
306,Port Blair,IN,2023-01-10 21:38:02,11.6667,92.75,75.69,78,76,8.88
307,Sur,OM,2023-01-10 21:39:52,22.5667,59.5289,73.04,62,0,6.51
308,Parry Sound,CA,2023-01-10 21:37:49,45.3501,-80.033,26.65,39,64,4.56
309,Merced,US,2023-01-10 21:39:52,37.1666,-120.7516,59.02,70,100,13.56
310,La Tuque,CA,2023-01-10 21:39:52,47.4334,-72.7824,14.25,62,94,8.05
311,Ulsteinvik,NO,2023-01-10 21:39:53,62.3432,5.8487,45.5,75,100,9.31
312,Perth,AU,2023-01-10 21:38:08,-31.9333,115.8333,68.18,74,75,11.5
313,Meleuz,RU,2023-01-10 21:39:24,52.9667,55.9167,-30.59,100,35,3.27
314,Avera,US,2023-01-10 21:39:53,33.194,-82.5271,62.11,49,6,4.92
315,Bolobo,CD,2023-01-10 21:39:53,-2.1667,16.2333,74.86,78,78,3.8
316,Kamenka,RU,2023-01-10 21:39:54,51.3223,42.7678,-0.76,80,2,11.68
317,Kaseda,JP,2023-01-10 21:39:54,31.4167,130.3167,50.7,73,1,8.68
318,Cayenne,GF,2023-01-10 21:39:54,4.9333,-52.3333,75.24,88,75,4.61
319,Kupino,RU,2023-01-10 21:40:55,54.3663,77.2981,-17.14,98,92,7.56
320,Wiener Neustadt,AT,2023-01-10 21:40:55,47.8,16.25,43.66,72,42,12.93
321,Yerbogachen,RU,2023-01-10 21:40:55,61.2767,108.0108,-13.61,96,100,6.93
322,Ouesso,CG,2023-01-10 21:40:56,1.6136,16.0517,72.99,49,5,2.1
323,Thunder Bay,CA,2023-01-10 21:40:44,48.4001,-89.3168,26.58,86,100,9.22
324,San Jose,US,2023-01-10 21:40:35,37.3394,-121.895,59.0,73,75,9.22
325,Pochutla,MX,2023-01-10 21:40:56,15.7432,-96.4661,87.82,52,2,7.94
326,Manokwari,ID,2023-01-10 21:40:56,-0.8667,134.0833,79.03,77,96,3.33
327,Puerto Colombia,CO,2023-01-10 21:40:56,10.9878,-74.9547,86.09,83,50,17.22
328,Vytegra,RU,2023-01-10 21:40:57,61.0064,36.4481,22.53,91,100,14.07
329,Kununurra,AU,2023-01-10 21:40:57,-15.7667,128.7333,80.58,94,40,2.3
330,Utete,TZ,2023-01-10 21:40:57,-7.986,38.758,72.01,96,24,0.07
331,Merauke,ID,2023-01-10 21:40:58,-8.4667,140.3333,77.68,90,100,7.65
332,Ilulissat,GL,2023-01-10 21:40:58,69.2167,-51.1,8.62,61,75,12.66
333,Impfondo,CG,2023-01-10 21:40:58,1.6381,18.0667,75.31,38,34,2.75
334,Tokur,RU,2023-01-10 21:40:59,53.1333,132.9,-4.0,99,100,2.77
335,Los Llanos De Aridane,ES,2023-01-10 21:40:59,28.6585,-17.9182,62.35,90,75,10.36
336,Sao Joao Da Barra,BR,2023-01-10 21:40:59,-21.6403,-41.0511,80.69,92,100,10.04
337,Cockburn Town,TC,2023-01-10 21:41:00,21.4612,-71.1419,78.76,69,40,11.5
338,Omsukchan,RU,2023-01-10 21:41:00,62.5333,155.8,-19.79,98,100,4.92
339,Visaginas,LT,2023-01-10 21:41:00,55.6,26.4167,26.82,96,100,10.49
340,Bremerton,US,2023-01-10 21:41:00,47.5673,-122.6326,56.39,83,0,9.22
341,Walvis Bay,NA,2023-01-10 21:41:01,-22.9575,14.5053,66.09,77,100,5.75
342,Port Hardy,CA,2023-01-10 21:41:01,50.6996,-127.4199,46.58,87,75,17.27
343,Iconha,BR,2023-01-10 21:41:01,-20.7931,-40.8111,74.55,96,100,4.45
344,Morondava,MG,2023-01-10 21:41:02,-20.2833,44.2833,79.41,83,100,2.33
345,Jardim,BR,2023-01-10 21:39:26,-21.4803,-56.1381,68.2,94,91,10.83
346,Jabinyanah,TN,2023-01-10 21:41:03,35.035,10.9081,58.8,69,23,15.84
347,Hambantota,LK,2023-01-10 21:41:03,6.1241,81.1185,71.94,94,20,4.61
348,Schwarzenberg,DE,2023-01-10 21:41:03,50.55,12.7833,37.17,92,100,9.73
349,Reoti,IN,2023-01-10 21:41:04,25.85,84.3833,46.22,52,0,5.61
350,Ko Samui,TH,2023-01-10 21:41:05,9.5357,99.9357,79.66,74,98,3.87
351,Russell,US,2023-01-10 21:41:05,32.3502,-85.1999,67.28,32,40,3.44
352,Bosaso,SO,2023-01-10 21:41:05,11.2842,49.1816,75.27,77,19,5.48
353,Kaspiyskiy,RU,2023-01-10 21:41:06,45.3929,47.3707,8.78,86,65,18.5
354,Pangnirtung,CA,2023-01-10 21:41:06,66.1451,-65.7125,-18.4,76,75,0.0
355,Hermiston,US,2023-01-10 21:41:07,45.8404,-119.2895,41.95,87,75,4.61
356,Ayolas,PY,2023-01-10 21:41:07,-27.4,-56.9,92.75,26,60,3.42
357,Alofi,NU,2023-01-10 21:41:08,-19.0595,-169.9187,82.29,83,100,8.05
358,Severo-Kurilsk,RU,2023-01-10 21:41:08,50.6789,156.125,22.21,59,46,20.18
359,Juba,SS,2023-01-10 21:41:09,4.8517,31.5825,84.43,32,82,3.11
360,Ambilobe,MG,2023-01-10 21:41:09,-13.2,49.05,73.54,95,91,2.8
361,Vizinga,RU,2023-01-10 21:41:09,61.0749,50.1031,-2.13,74,34,11.39
362,Rampura,IN,2023-01-10 21:41:10,30.25,75.2333,50.85,53,52,3.96
363,Ust-Kuyga,RU,2023-01-10 21:42:10,70.0167,135.6,-57.53,99,80,4.45
364,Conner,PH,2023-01-10 21:42:11,17.7964,121.3275,69.12,95,100,1.16
365,Puri,IN,2023-01-10 21:42:11,19.8,85.85,59.52,70,0,4.7
366,Portland,US,2023-01-10 21:40:11,45.5234,-122.6762,54.18,65,75,16.11
367,Muros,ES,2023-01-10 21:41:15,42.7762,-9.0603,60.1,91,100,21.07
368,Shelbyville,US,2023-01-10 21:40:05,35.4834,-86.4603,60.91,51,0,6.91
369,Takoradi,GH,2023-01-10 21:42:11,4.8845,-1.7554,79.5,84,35,7.18
370,Barpeta,IN,2023-01-10 21:42:12,26.3167,91.0,57.63,59,0,2.44
371,Bambous Virieux,MU,2023-01-10 21:42:12,-20.3428,57.7575,78.22,88,75,13.8
372,Ucluelet,CA,2023-01-10 21:42:13,48.9329,-125.5528,51.1,88,95,8.81
373,Muzhi,RU,2023-01-10 21:42:14,65.3667,64.6667,-5.33,99,100,2.62
374,Krivosheino,RU,2023-01-10 21:42:15,57.3431,83.9261,-29.88,99,84,4.83
375,Yurga,RU,2023-01-10 21:39:54,55.7231,84.8861,-21.46,95,100,9.98
376,Nichinan,JP,2023-01-10 21:42:15,31.6,131.3667,37.08,75,10,4.21
377,Harer,ET,2023-01-10 21:42:16,9.3094,42.1258,59.63,65,55,5.5
378,Dengfeng,CN,2023-01-10 21:42:16,34.4553,113.0281,33.33,82,0,2.59
379,Kodinsk,RU,2023-01-10 21:42:16,58.6881,99.1844,-21.6,93,99,5.86
380,Batemans Bay,AU,2023-01-10 21:42:17,-35.7167,150.1833,66.09,69,99,1.88
381,Rocha,UY,2023-01-10 21:40:26,-34.4833,-54.3333,70.16,79,50,12.01
382,Vanavara,RU,2023-01-10 21:42:17,60.34,102.2797,-17.75,91,100,10.16
383,Dharapuram,IN,2023-01-10 21:42:18,10.7333,77.5167,64.87,83,6,3.44
384,Nakamura,JP,2023-01-10 21:42:18,32.9833,132.9333,39.15,83,10,3.62
385,Genhe,CN,2023-01-10 21:42:18,50.7833,121.5167,4.69,99,100,1.66
386,Vitim,RU,2023-01-10 21:42:19,59.4511,112.5578,-0.51,94,100,7.99
387,Kurumkan,RU,2023-01-10 21:42:19,54.3,110.3,11.25,89,99,4.0
388,Kumluca,TR,2023-01-10 21:42:19,36.3703,30.2869,54.57,85,55,1.63
389,Geraldton,AU,2023-01-10 21:40:25,-28.7667,114.6,63.01,82,100,3.44
390,Etchoropo,MX,2023-01-10 21:42:20,26.7667,-109.6667,83.41,28,44,8.46
391,Carthage,TN,2023-01-10 21:42:21,36.8611,10.3316,56.73,67,40,13.8
392,Broome,US,2023-01-10 21:42:21,42.2506,-75.833,34.7,79,100,8.05
393,Vilyuysk,RU,2023-01-10 21:42:21,63.7553,121.6247,-37.7,94,74,7.29
394,Ust-Maya,RU,2023-01-10 21:42:22,60.4167,134.5333,-9.08,99,100,1.99
395,Monte Alegre,BR,2023-01-10 21:42:22,-2.0078,-54.0692,80.94,68,80,3.11
396,Kavaratti,IN,2023-01-10 21:42:23,10.5669,72.642,79.68,62,24,3.74
397,Korla,CN,2023-01-10 21:42:23,41.7597,86.1469,23.38,47,17,2.04
398,Mitu,CO,2023-01-10 21:42:23,1.1983,-70.1733,81.5,74,78,2.17
399,Mafeteng,LS,2023-01-10 21:42:24,-29.823,27.2374,70.03,24,0,3.04
400,La Ronge,CA,2023-01-10 21:42:24,55.1001,-105.2842,14.25,92,100,4.61
401,Saint-Francois,FR,2023-01-10 21:38:55,46.4154,3.9054,45.84,85,0,8.05
402,La Baneza,ES,2023-01-10 21:42:25,42.3003,-5.8977,48.34,91,98,10.38
403,Den Helder,NL,2023-01-10 21:42:25,52.9599,4.7593,51.03,94,100,36.82
404,Charters Towers,AU,2023-01-10 21:42:25,-20.1,146.2667,78.93,68,100,9.13
405,Mnogovershinnyy,RU,2023-01-10 21:42:26,53.9353,139.9242,-6.23,99,100,2.24
406,Belawan,ID,2023-01-10 21:42:28,3.7755,98.6832,75.49,91,100,6.44
407,Komsomolskiy,UZ,2023-01-10 21:43:28,40.4272,71.7189,27.32,68,75,4.61
408,Progreso,MX,2023-01-10 21:43:29,21.2833,-89.6667,83.1,68,0,13.31
409,Pahrump,US,2023-01-10 21:39:42,36.2083,-115.9839,46.45,81,98,8.99
410,Banda Aceh,ID,2023-01-10 21:43:29,5.5577,95.3222,75.47,78,52,3.47
411,Chapais,CA,2023-01-10 21:43:29,49.7834,-74.8492,4.78,100,97,3.89
412,Cedar City,US,2023-01-10 21:43:07,37.6775,-113.0619,43.77,70,100,19.57
413,Deputatskiy,RU,2023-01-10 21:43:30,69.3,139.9,-46.61,99,44,1.48
414,Vasterhaninge,SE,2023-01-10 21:43:30,59.1167,18.1,39.04,95,10,12.06
415,Kamaishi,JP,2023-01-10 21:43:30,39.2667,141.8833,33.13,65,65,4.14
416,Valparaiso,CL,2023-01-10 21:43:31,-33.0393,-71.6273,79.03,82,0,11.5
417,Grand Island,US,2023-01-10 21:39:56,40.925,-98.342,52.09,57,0,6.91
418,Ponta Delgada,PT,2023-01-10 21:43:31,37.7333,-25.6667,56.12,76,20,6.91
419,Ust-Ordynskiy,RU,2023-01-10 21:43:32,52.805,104.7508,10.83,95,100,2.82
420,Pasighat,IN,2023-01-10 21:43:32,28.0667,95.3333,54.55,52,2,3.33
421,Igrim,RU,2023-01-10 21:43:32,63.1906,64.4162,3.79,93,100,4.36
422,Nouadhibou,MR,2023-01-10 21:43:33,20.931,-17.0347,68.54,62,0,16.15
423,Yumen,CN,2023-01-10 21:43:33,40.2833,97.2,24.66,39,100,2.51
424,Tapes,BR,2023-01-10 21:43:33,-30.6733,-51.3958,69.71,90,98,14.7
425,Mangrol,IN,2023-01-10 21:43:34,21.1167,70.1167,68.9,52,0,9.22
426,Lagos,NG,2023-01-10 21:42:07,6.5833,3.75,82.72,89,16,1.54
427,Apatou,GF,2023-01-10 21:43:34,5.155,-54.3472,72.99,99,97,3.4
428,Maragogi,BR,2023-01-10 21:43:34,-9.0122,-35.2225,78.96,79,14,13.49
429,Rudnya,RU,2023-01-10 21:43:35,54.947,31.0934,19.08,80,100,16.6
430,Minab,IR,2023-01-10 21:43:35,27.1467,57.0801,66.42,87,71,2.98
431,Tisovec,SK,2023-01-10 21:43:35,48.6774,19.9436,31.87,86,99,5.08
432,Alamor,EC,2023-01-10 21:43:36,-4.0181,-80.0197,64.69,81,100,2.95
433,Mayo,US,2023-01-10 21:43:36,38.8876,-76.5119,48.07,63,0,5.75
434,Ginir,ET,2023-01-10 21:43:36,7.1333,40.7,58.15,57,1,5.03
435,Segamat,MY,2023-01-10 21:43:36,2.5148,102.8158,73.13,97,100,0.54
436,Hamilton,US,2023-01-10 21:43:37,39.1834,-84.5333,52.99,62,0,11.5
437,San Vicente,AR,2023-01-10 21:43:37,-26.6167,-54.1333,68.29,87,85,1.34
438,Araouane,ML,2023-01-10 21:43:37,18.9048,-3.5265,65.8,13,99,12.1
439,San Juan Del Sur,NI,2023-01-10 21:43:38,11.2529,-85.8705,80.82,78,40,18.41
440,Sherbakul,RU,2023-01-10 21:43:38,54.6316,72.3963,-5.6,97,100,9.22
441,Kulhudhuffushi,MV,2023-01-10 21:43:38,6.6221,73.07,79.2,79,49,7.43
442,Bambanglipuro,ID,2023-01-10 21:43:39,-7.95,110.2833,75.72,87,100,1.19
443,Najran,SA,2023-01-10 21:42:36,17.4924,44.1277,68.65,48,43,5.17
444,Les Cayes,HT,2023-01-10 21:43:39,18.2,-73.75,81.25,61,58,3.11
445,Pinos,MX,2023-01-10 21:43:39,22.3,-101.5667,62.8,21,29,2.93
446,Loandjili,CG,2023-01-10 21:43:40,-4.7561,11.8578,77.94,88,58,6.13
447,Constitucion,CL,2023-01-10 21:40:57,-35.3333,-72.4167,65.64,58,43,18.9
448,Yangambi,CD,2023-01-10 21:43:40,0.8102,24.4336,74.41,67,98,2.06
449,Ngunguru,NZ,2023-01-10 21:43:40,-35.6167,174.5,68.83,73,88,13.67
450,Senekal,ZA,2023-01-10 21:43:40,-28.3197,27.6208,70.23,38,49,8.25
451,Abu Kamal,SY,2023-01-10 21:43:41,34.4506,40.9171,44.67,58,0,6.76
452,Shimoda,JP,2023-01-10 21:43:41,34.6667,138.95,42.1,80,96,2.3
453,Victor Harbor,AU,2023-01-10 21:43:41,-35.5667,138.6167,64.99,86,50,3.2
454,Ikalamavony,MG,2023-01-10 21:43:42,-21.15,46.5833,65.62,95,100,2.86
455,Guerrero Negro,MX,2023-01-10 21:43:42,27.9769,-114.0611,66.25,51,100,18.1
456,Lazaro Cardenas,MX,2023-01-10 21:44:42,17.9583,-102.2,82.85,58,0,10.29
457,Karaidel,RU,2023-01-10 21:44:43,55.8337,56.9069,-18.09,100,100,3.71
458,Cabra,ES,2023-01-10 21:44:43,37.4725,-4.4421,50.94,82,1,0.51
459,Bundaberg,AU,2023-01-10 21:44:43,-24.85,152.35,80.22,71,63,1.99
460,Lavrentiya,RU,2023-01-10 21:44:44,65.5833,-171.0,-11.69,94,24,9.08
461,Emilio Carranza,MX,2023-01-10 21:44:44,19.9711,-96.6114,75.65,76,39,8.46
462,Nsanje,MW,2023-01-10 21:44:44,-16.92,35.262,74.28,94,57,3.36
463,Jinka,ET,2023-01-10 21:44:44,5.65,36.65,71.83,41,86,1.59
464,Quatre Cocos,MU,2023-01-10 21:44:45,-20.2078,57.7625,78.1,80,15,9.75
465,General Roca,AR,2023-01-10 21:44:45,-39.0333,-67.5833,88.63,17,92,7.52
466,Ambalavao,MG,2023-01-10 21:44:45,-21.8333,46.9333,66.18,97,100,1.41
467,Beringovskiy,RU,2023-01-10 21:44:46,63.05,179.3167,-8.59,93,61,10.29
468,Goundam,ML,2023-01-10 21:44:46,16.4145,-3.6708,67.5,11,24,11.36
469,Vila Velha,BR,2023-01-10 21:40:25,-20.3297,-40.2925,80.55,84,20,10.36
470,Savonlinna,FI,2023-01-10 21:44:46,61.8699,28.88,23.05,100,100,10.36
471,Flinders,AU,2023-01-10 21:44:47,-34.5833,150.8552,70.18,77,74,5.01
472,Vilhena,BR,2023-01-10 21:44:47,-12.7406,-60.1458,80.82,69,40,10.36
473,The Valley,AI,2023-01-10 21:44:47,18.217,-63.0578,80.74,69,20,9.22
474,Ulaanbaatar,MN,2023-01-10 21:44:47,47.9077,106.8832,-7.47,84,13,0.0
475,Srednekolymsk,RU,2023-01-10 21:44:48,67.45,153.6833,-38.76,96,98,1.59
476,Vao,NC,2023-01-10 21:44:48,-22.6667,167.4833,76.19,68,27,15.46
477,Ambanja,MG,2023-01-10 21:44:48,-13.6833,48.45,74.68,92,90,2.8
478,Nueva Loja,EC,2023-01-10 21:44:07,0.0847,-76.8828,84.22,65,40,2.3
479,Awjilah,LY,2023-01-10 21:44:49,29.1081,21.2869,57.78,33,87,9.98
480,Waingapu,ID,2023-01-10 21:44:49,-9.6567,120.2641,76.28,84,50,6.08
481,Pacific Grove,US,2023-01-10 21:44:49,36.6177,-121.9166,58.41,67,20,15.01
482,Kangaatsiaq,GL,2023-01-10 21:44:49,68.3065,-53.4641,0.84,97,100,6.38
483,Almaty,KZ,2023-01-10 21:44:50,43.25,76.95,13.91,86,100,6.71
484,Barsovo,RU,2023-01-10 21:44:50,61.1667,73.1667,-37.98,99,21,3.38
485,Hailey,US,2023-01-10 21:44:50,43.5196,-114.3153,33.89,74,100,6.91
486,Beloha,MG,2023-01-10 21:44:51,-25.1667,45.05,73.22,89,5,2.44
487,Ulaangom,MN,2023-01-10 21:44:51,49.9811,92.0667,-1.44,98,99,2.46
488,Lerwick,GB,2023-01-10 21:44:51,60.1545,-1.1494,46.4,96,100,27.92
489,Dali,CN,2023-01-10 21:44:52,25.7,100.1833,40.24,65,0,3.02
490,Okato,NZ,2023-01-10 21:44:52,-39.2,173.8833,65.91,100,100,18.75
491,Cabatuan,PH,2023-01-10 21:44:52,10.8794,122.486,72.7,93,98,10.6
492,Kapoeta,SS,2023-01-10 21:44:53,4.7717,33.5903,81.01,33,6,4.61
493,Vardo,NO,2023-01-10 21:44:53,70.3705,31.1107,24.78,86,100,31.07
494,Sindor,RU,2023-01-10 21:44:53,62.8629,51.8905,-3.17,81,80,10.33
495,Oranjemund,NA,2023-01-10 21:44:53,-28.55,16.4333,62.74,85,25,6.31
496,Cabo San Lucas,MX,2023-01-10 21:44:54,22.8909,-109.9124,81.52,59,0,13.8
497,Plettenberg Bay,ZA,2023-01-10 21:44:54,-34.0527,23.3716,67.95,92,73,1.07
498,Lazarev,RU,2023-01-10 21:44:54,52.225,141.5131,-4.18,92,100,2.91
499,Ambagarh Chauki,IN,2023-01-10 21:44:55,20.7833,80.7167,54.28,34,0,1.66
500,Kendari,ID,2023-01-10 21:44:55,-3.945,122.4989,74.61,87,100,1.92
501,Chernolesskoye,RU,2023-01-10 21:44:27,44.7156,43.7133,15.4,87,100,18.61
502,Itarema,BR,2023-01-10 21:45:25,-2.9248,-39.9167,79.56,74,24,13.47
503,San Carlos De Bariloche,AR,2023-01-10 21:42:52,-41.1456,-71.3082,58.24,30,20,27.63
504,Inirida,CO,2023-01-10 21:45:55,3.8653,-67.9239,77.36,94,98,1.68
505,Nogliki,RU,2023-01-10 21:45:56,51.8333,143.1667,-7.6,99,90,4.25
506,Tahta,EG,2023-01-10 21:45:56,26.7693,31.5021,56.84,54,0,4.76
507,Praya,CV,2023-01-10 21:45:56,14.9215,-23.5087,73.94,78,20,21.85
508,Szamotuly,PL,2023-01-10 21:45:57,52.612,16.5779,42.31,89,47,6.89
509,Bac Lieu,VN,2023-01-10 21:45:57,9.285,105.7244,75.22,89,89,12.06
510,Lawrenceburg,US,2023-01-10 21:45:57,38.0373,-84.8966,54.18,61,0,12.66
511,Yibin,CN,2023-01-10 21:45:57,28.7667,104.6238,52.95,77,100,1.1
512,Namibe,AO,2023-01-10 21:45:58,-15.1961,12.1522,72.75,69,67,11.39
513,Bonoua,CI,2023-01-10 21:45:58,5.2741,-3.595,82.02,84,99,5.23
514,Acajutla,SV,2023-01-10 21:45:58,13.5928,-89.8275,82.44,63,24,5.3
515,Ziro,IN,2023-01-10 21:45:59,27.6333,93.8333,33.96,73,0,2.42
516,Mareeba,AU,2023-01-10 21:45:59,-17.0,145.4333,75.92,97,100,1.57
517,Puerto Madryn,AR,2023-01-10 21:40:59,-42.7692,-65.0385,69.28,78,100,13.42
518,Luanda,AO,2023-01-10 21:41:14,-8.8368,13.2343,77.63,85,99,8.12
519,Itaituba,BR,2023-01-10 21:45:59,-4.2761,-55.9836,80.76,89,75,4.61
520,Takaka,NZ,2023-01-10 21:46:00,-40.85,172.8,59.23,91,100,8.52
521,Xunchang,CN,2023-01-10 21:46:00,28.4543,104.715,51.55,81,100,1.28
522,San Felipe,VE,2023-01-10 21:46:00,10.3399,-68.7425,74.21,94,41,5.1
523,Tawang,IN,2023-01-10 21:46:01,27.5833,91.8667,30.51,77,76,4.63
524,Togur,RU,2023-01-10 21:46:01,58.3631,82.8265,-33.25,100,86,4.45
525,Maki,JP,2023-01-10 21:46:01,37.75,138.8833,37.35,61,100,8.21
526,Karoi,ZW,2023-01-10 21:46:02,-16.8099,29.6925,63.45,95,91,2.04
527,Anderson,US,2023-01-10 21:42:13,34.5334,-82.6499,61.18,31,0,8.05
528,Valle Hermoso,MX,2023-01-10 21:46:03,25.6667,-97.8333,82.26,47,0,13.09
529,Obregon,NI,2023-01-10 21:46:03,11.9566,-85.9636,87.89,50,47,13.02
530,Vanimo,PG,2023-01-10 21:46:04,-2.6741,141.3028,78.53,88,100,2.42
531,Chengde,CN,2023-01-10 21:46:04,40.9725,117.9361,25.25,61,100,1.63
532,Ojinaga,MX,2023-01-10 21:41:40,29.5667,-104.4167,80.56,14,59,3.6
533,Cairns,AU,2023-01-10 21:42:19,-16.9167,145.7667,80.06,93,40,3.44
534,Rutana,BI,2023-01-10 21:46:05,-3.8667,30.1,57.47,91,97,2.13
535,Celestun,MX,2023-01-10 21:46:05,20.8667,-90.4,77.83,65,0,14.83
536,Yangjiang,CN,2023-01-10 21:46:06,21.85,111.9667,60.76,92,100,7.7
537,Yining,CN,2023-01-10 21:46:06,29.0361,114.5636,45.64,85,0,1.74
538,Jalu,LY,2023-01-10 21:46:07,29.0331,21.5482,57.78,37,85,10.31
539,Karratha,AU,2023-01-10 21:46:07,-20.7377,116.8463,79.88,69,0,15.32
540,Kirs,RU,2023-01-10 21:46:08,59.3388,52.2447,-11.79,86,8,9.04
541,Qui Nhon,VN,2023-01-10 21:46:08,13.7667,109.2333,70.45,93,58,5.53
542,Sunrise Manor,US,2023-01-10 21:46:08,36.2111,-115.0731,58.26,77,75,16.11
543,Touros,BR,2023-01-10 21:42:35,-5.1989,-35.4608,79.43,73,55,10.67
544,Dodge City,US,2023-01-10 21:46:09,37.7528,-100.0171,66.22,25,0,12.66
545,Martapura,ID,2023-01-10 21:46:09,-3.4167,114.85,75.29,100,40,3.44
546,Cuamba,MZ,2023-01-10 21:46:09,-14.8031,36.5372,69.39,96,100,1.68
547,Halifax,CA,2023-01-10 21:45:05,44.6453,-63.5724,30.2,87,84,13.8
548,Miri,MY,2023-01-10 21:44:12,4.4148,114.0089,75.34,94,40,3.44
549,Lundazi,ZM,2023-01-10 21:47:10,-12.2929,33.1782,63.3,93,100,3.96
550,Balkhash,KZ,2023-01-10 21:47:11,46.844,74.9804,-10.93,82,0,7.27
551,Chazuta,PE,2023-01-10 21:47:11,-6.5742,-76.1367,92.25,59,86,2.35
552,Quang Ngai,VN,2023-01-10 21:47:12,15.1167,108.8,70.27,93,77,3.18
553,Pallasovka,RU,2023-01-10 21:47:12,50.05,46.8833,-2.34,80,0,6.62
